sample,richness,shannon,pielou,simpson
SRR12132412.SRS6936028,448,5.51635940721267,0.903611178495305,0.991262
ERR1450084.ERS1203057,43,1.70262306613897,0.452680797024013,0.644046
SRR10435916.SRS5640719,43,1.77676198111762,0.472392302048514,0.629388
ERR1667823.ERS1379432,211,4.43328813632535,0.828364285031207,0.975224
SRR10351862.SRS5577105,24,0.82378068484968,0.259209166623678,0.33426
SRR3739032.SRS1536182,45,2.11105001266363,0.554567161742517,0.77598
ERR2898569.ERS2897734,276,4.67635910820117,0.832033020407073,0.97214
SRR12132499.SRS6936004,215,4.24580649012084,0.790559048642687,0.96607
ERR2736203.ERS2648577,65,2.61362056544371,0.626108790694221,0.873938
SRR2953360.SRS1173877,122,3.2872184432514,0.684263955682551,0.884812
SRR2140660.SRS1021187,11,1.01710652876958,0.42416636802599,0.55966
SRR3118940.SRS1261959,75,3.09926809702545,0.717840562735665,0.922708
SRR6686460.SRS2925777,99,2.72623485875772,0.59328917366059,0.867268
SRR3931902.SRS1571322,164,4.02975633838017,0.790168996661237,0.962272
SRR12132500.SRS6936010,276,4.44500108997638,0.790869049410626,0.96664
SRR3739184.SRS1536182,35,1.74867908020853,0.491844694236763,0.68627
SRR12132655.SRS6935973,245,4.43528998941613,0.806231923619698,0.967382
ERR1888005.ERS1610769,10,0.9840439396402,0.427364852936075,0.4444
SRR12132908.SRS6936040,210,2.79229618938907,0.522206851713416,0.701192
SRR5499042.SRS2162611,227,4.56037209169397,0.840629328749314,0.977118
DRR046822.DRS032696,60,2.02698462478788,0.495069380210586,0.744538
SRR12132689.SRS6936088,15,0.838918129053541,0.309786771571698,0.456216
SRR3738866.SRS1536182,40,2.10582248268537,0.570856952329223,0.77953
SRR3742293.SRS1539500,16,0.950747410661726,0.342909643624924,0.50037
SRR4417487.SRS1739444,71,1.73043925797694,0.405951023274593,0.610084
SRR12132560.SRS6935997,402,5.30252239811201,0.884276622200642,0.987728
SRR9037233.SRS4743419,79,2.50062149661403,0.572296908224264,0.824146
SRR12264415.SRS7040569,180,4.27444611615837,0.823123749897059,0.970598
SRR12132813.SRS6936060,114,3.33367842755937,0.70387220127768,0.8975
SRR12532589.SRS7273415,219,3.48494092048177,0.646668126757414,0.880864
SRR12264384.SRS7040599,169,3.9225504496037,0.764644814173982,0.94542
SRR5027179.SRS1803006,108,2.99602483197776,0.639884848724738,0.884028
SRR12264483.SRS7040784,211,3.51571930952121,0.656915639734593,0.825012
SRR12132841.SRS6936053,49,1.53322768470641,0.393961582823017,0.601452
ERR1887772.ERS1610536,68,2.72764981134823,0.646437926396532,0.874154
ERR1887867.ERS1610631,23,0.854276094279618,0.272453410993287,0.306914
