sample,richness,shannon,pielou,simpson
SRR1197935.SRS576859,82,1.72383682379499,0.391183719013905,0.519084
SRR7690867.SRS3667609,47,1.84794820946374,0.479968146842724,0.694298
SRR5964558.SRS2456815,98,3.40460742628298,0.742558685993157,0.940236
SRR8610111.SRS4392730,67,2.14209242451771,0.509452799150865,0.686564
SRR8610839.SRS4393015,30,0.805305625252414,0.236771211689827,0.309948
SRR8605002.SRS4392244,28,1.22224427898586,0.366797498548969,0.554068
SRR8605804.SRS4393015,38,2.00787330046053,0.551979585443429,0.724596
SRR8605607.SRS4392737,26,1.2962264556487,0.397847774159524,0.528272
SRR8609987.SRS4392735,33,1.65312846892285,0.472794192451139,0.67954
SRR8609387.SRS4392748,37,1.36552381002638,0.378165287348343,0.5086
SRR8609735.SRS4392736,23,0.315978016602221,0.100774549350775,0.0933960000000002
SRR8605287.SRS4392730,72,2.40740246225447,0.562915690694216,0.794422
SRR8604850.SRS4392734,196,3.87366768119531,0.733911241284032,0.932464
SRR8609575.SRS4392730,64,2.06382415925568,0.496244813304167,0.641398
SRR8605035.SRS4392736,135,2.69927595203737,0.550280274593846,0.770926
SRR7690860.SRS3667615,30,0.40012267291164,0.117641709084258,0.116076
ERR1745153.ERS1461796,33,0.916709403356272,0.262178584556469,0.363474
SRR8610607.SRS4392750,46,1.86144907337288,0.486190499606425,0.687152
SRR8605159.SRS4392745,118,2.45327998884851,0.514240655579551,0.718344
SRR8611393.SRS4392737,45,2.10946857497868,0.554151722315145,0.752076
SRR8610699.SRS4392750,36,0.97673192453342,0.272562233186976,0.357006
SRR8605544.SRS4393016,23,1.37239518869678,0.437696609907505,0.57458
SRR8609287.SRS4392741,21,1.6100230878876,0.528826152810855,0.727052
SRR8605187.SRS4392737,39,1.5412589263404,0.420699601975759,0.58397
SRR8481709.SRS4286182,165,4.25001893197215,0.832366689714263,0.97531
SRR8605572.SRS4393009,74,2.02703387353399,0.470957996600596,0.658486
SRR8604869.SRS4392731,70,2.46598340201823,0.580436898601469,0.844
SRR8605714.SRS4392244,62,1.88442520820494,0.456594099536294,0.671674
SRR8605142.SRS4392244,60,1.82162669540764,0.444912895757604,0.67826
SRR8605330.SRS4392238,62,1.7509614351438,0.424255978067617,0.597908
SRR8610760.SRS4393010,20,0.811263947328839,0.270806558546834,0.351756
SRR8609875.SRS4392739,71,1.49912182202424,0.35168529311771,0.472804
ERR1055773.ERS904846,92,2.55950657802404,0.566038534179852,0.793902
ERR1055809.ERS904882,97,3.26047748873317,0.712717700430517,0.923484
SRR8608292.SRS4392243,84,2.77817564334354,0.627012076885867,0.849898
SRR10544784.SRS5728950,12,0.656370328701531,0.264142851707339,0.3403
ERR4343839.ERS4822811,43,1.4124169082317,0.375522935442443,0.60606
SRR8940647.SRS4659245,28,1.75376731751668,0.526308427997557,0.730898
SRR8610151.SRS4392730,61,2.34225999632127,0.569771798822219,0.812928
SRR12708328.SRS7423674,11,0.393327765729824,0.164030418755864,0.184032
ERR1055740.ERS904813,117,3.50340056522248,0.735672533844833,0.938854
SRR8605647.SRS4392736,38,1.3857396930388,0.380950342394923,0.594298
SRR7690844.SRS3667632,72,1.98441871835135,0.464010671660268,0.617704
SRR8481730.SRS4286182,60,1.1201466872123,0.27358388386452,0.368876
SRR8604976.SRS4392244,26,0.673339404971378,0.206666499016714,0.230304
SRR8611281.SRS4392737,22,0.888189689359843,0.287343089835228,0.37754
SRR8605070.SRS4392238,64,1.74709573510546,0.420087725499151,0.589812
SRR8610051.SRS4392733,28,1.58697180440898,0.476252822887374,0.659304
SRR8609363.SRS4392737,51,2.27105408202722,0.577608036105514,0.81402
SRR8611181.SRS4392730,30,1.08187415590111,0.31808626036646,0.495452
SRR8940640.SRS4659252,44,2.16342084972984,0.571699903815277,0.808662
SRR8609675.SRS4392731,47,1.53107058499249,0.397665425687177,0.60719
SRR8605135.SRS4392735,33,1.51869161215779,0.434345296116228,0.589822
SRR8609423.SRS4392735,29,1.55163335041989,0.460795079720133,0.641082
