sample,richness,shannon,pielou,simpson
ERR1085174.ERS936146,79,3.0316128370995,0.69382057858588,0.9141
SRR5689544.SRS2289347,435,5.55931535669132,0.915061517194785,0.991152
SRR7369771.SRS3438639,270,4.43873155777038,0.792854056067707,0.949106
SRR9609530.SRS5033962,200,4.39029365199869,0.828620361573217,0.97485
SRR4279643.SRS1708555,43,1.47196307723533,0.39135462936247,0.623144
SRR8737746.SRS4496846,358,5.13321258176781,0.87291621246558,0.985306
SRR10041534.SRS5323447,381,5.43536168265622,0.914613019817843,0.991974
ERR4050328.ERS4525234,202,4.34879666272854,0.81924968947169,0.971246
SRR5060419.SRS1823431,391,5.21672801271611,0.874013002025668,0.985658
ERR4369979.ERS4850267,376,5.50581826858238,0.928532843581596,0.993044
SRR2062410.SRS960651,257,3.92305790249124,0.706974970692859,0.890866
SRR11612634.SRS6538545,392,5.20036000690601,0.870898002203249,0.981284
SRR9182844.SRS4865782,352,5.19881964163789,0.886621188466481,0.9895
SRR3613056.SRS1475510,8,0.213044361189566,0.102452681125848,0.0758100000000001
SRR8472222.SRS4277892,25,1.72101851851681,0.534664464289261,0.76045
SRR5233602.SRS1960388,203,4.354378029071,0.819538720359622,0.969454
SRR8253059.SRS4086045,420,5.51736703370571,0.913432843056195,0.992184
SRR13106351.SRS7756407,269,4.72822323494201,0.845123709541296,0.980558
SRR11668772.SRS6582513,116,2.55080141966654,0.536605243009569,0.793114
SRR7510322.SRS3536943,380,5.40325055537081,0.909611916137312,0.992234
ERR1085160.ERS936132,158,4.37846576987867,0.864865892159015,0.978712
SRR5534589.SRS2184624,265,4.40218683248063,0.788960571527769,0.944026
SRR12064446.SRS6883539,267,4.40210041101585,0.787883389510046,0.963036
SRR10898539.SRS6003692,203,3.86360666244096,0.727170502645889,0.940286
ERR4326359.ERS4808399,113,3.42084527528823,0.723622729184086,0.934764
SRR6848247.SRS3055207,155,3.69120119066949,0.731883810128669,0.927164
SRR5975821.SRS2465881,291,4.74391692773867,0.836179555497779,0.973332
SRR5689729.SRS2289162,308,4.83176721526739,0.843225667661933,0.977254
ERR1456225.ERS1204291,485,5.81466314478989,0.940252773233022,0.995028
SRR10467316.SRS5665445,174,3.43032271046347,0.664912956251067,0.902246
ERR2831933.ERS2782109,219,4.14347097831784,0.768865434726534,0.93668
SRR5684579.SRS2285574,299,4.97161353482132,0.872145030612793,0.985286
ERR1546187.ERS1265659,417,5.55418244525209,0.920620432239749,0.993098
SRR8954899.SRS4671661,409,5.43309847632709,0.90345125024216,0.991166
ERR1581950.ERS1292613,399,5.35661927681681,0.894415392577126,0.989308
ERR3648159.ERS3960403,42,2.11789058818667,0.566633973700269,0.803508
SRR13062531.SRS7719010,351,5.19157370826851,0.885815232004555,0.988748
SRR3749667.SRS1553424,276,4.87818683941763,0.867942866704256,0.98483
SRR13290608.SRS7913798,246,4.32976189128902,0.786467057075382,0.958544
SRR5233242.SRS1960028,257,4.68893593606674,0.844993988968757,0.974838
SRR8447562.SRS4256113,22,1.64027808186657,0.530655306944899,0.706028
SRR13208630.SRS7841353,382,5.10733362385805,0.859036552681351,0.972388
SRR5233337.SRS1960123,182,4.24074846857085,0.814900657046036,0.971784
ERR4702513.ERS5222024,157,4.29798118186246,0.850034066246585,0.970318
SRR5025565.SRS1801944,341,5.20788687304949,0.893002712817923,0.989066
SRR10147810.SRS5565339,345,5.1165521134854,0.875590523205899,0.982614
SRR8054767.SRS3933076,86,2.49156543380579,0.559355898427906,0.83846
