sample,richness,shannon,pielou,simpson
SRR9870918.SRS5181267,72,2.21024746742929,0.516815530116204,0.718096
ERR1433845.ERS1188263,115,3.57471349816805,0.753375053944373,0.942968
SRR1997867.SRS923861,235,4.48658348759264,0.821780971461888,0.973262
SRR7775169.SRS1945121,177,3.90195926608195,0.75383431076707,0.956772
SRR10114208.SRS5383310,60,1.58981987790666,0.388296552414199,0.575792
SRR9870887.SRS5181298,66,2.8873819473048,0.689169424473447,0.901052
ERR4968860.ERS5455022,4,0.545987126197687,0.39384645967731,0.349644
SRR11712003.SRS6602898,25,0.714024534036757,0.221824193564843,0.27748
ERR3209213.ERS3214351,47,2.3612651239321,0.61329210414773,0.842702
SRR9870911.SRS5181275,88,2.81873859878572,0.629556970043189,0.856898
SRR11711959.SRS6602937,32,1.00700557488763,0.290560389807585,0.3658
SRR10114231.SRS5383287,31,0.994594153724804,0.289632457694006,0.395278
SRR7342939.SRS3417892,244,4.86595033631214,0.885173990841912,0.985912
ERR1433857.ERS1188275,93,3.41534445889443,0.753506782157458,0.939292
SRR7775145.SRS1945111,200,3.97654901135699,0.750530543236937,0.951152
ERR3209225.ERS3214363,37,2.1289206728298,0.589578806368053,0.794818
SRR10239409.SRS5485352,109,2.94326080305491,0.627380632803634,0.864544
SRR10239378.SRS5485383,109,2.9684454228019,0.632748944934651,0.886768
SRR1538778.SRS676218,251,4.71535808338907,0.853388515897848,0.979892
SRR8165774.SRS4023352,240,3.92974151795491,0.717022517432808,0.888054
ERR528809.ERS478276,33,1.56186559797247,0.446693041703993,0.616796
ERR1433869.ERS1188287,18,1.96651876045981,0.680368798611287,0.80346
ERR578777.ERS525316,31,1.10679549153124,0.322306236344051,0.410984
SRR10239371.SRS5485390,132,2.84008069167331,0.581649785656049,0.83405
ERR578763.ERS525302,82,3.36578864054012,0.76378558553047,0.93502
SRR11711991.SRS6602904,18,0.663218910536202,0.229457995748942,0.23232
SRR9870934.SRS5181251,88,3.12570746141642,0.698117562053613,0.918402
SRR10239394.SRS5485367,145,3.64566915215096,0.73254253509206,0.938476
SRR8879319.SRS4609293,16,1.06532297166243,0.384234042040621,0.565594
SRR10450144.SRS5652879,70,2.53468928688116,0.596608714961981,0.828098
SRR10239352.SRS5485409,88,2.42142415542948,0.540817958479114,0.822728
ERR4968769.ERS5454931,21,0.645343035941134,0.21196855964829,0.243418
SRR10228078.SRS5475552,194,4.12910108546362,0.783829207390393,0.957112
SRR9870950.SRS5181235,92,2.44445198985589,0.540594047732139,0.79812
SRR8879335.SRS4609277,62,2.57896730699903,0.624880865605944,0.860018
SRR7343021.SRS3417884,48,1.84845550393497,0.477488897819197,0.74465
SRR9644444.SRS5064086,139,2.92841310516084,0.593460041504952,0.779132
SRR10450156.SRS5652883,55,1.24710789038169,0.311206438979778,0.46445
SRR1538783.SRS676223,235,4.48204484386637,0.820949654924304,0.97325
ERR2640150.ERS2550009,288,4.86542143297092,0.859165704941335,0.978558
SRR8791108.SRS4542481,68,2.66797011891298,0.632294169208449,0.790866
ERR578736.ERS525275,34,0.653963088785815,0.185449866575114,0.204948
SRR9279681.SRS4952304,28,0.949921986076127,0.285073134969792,0.38314
SRR8857611.SRS4590845,53,2.37169176556,0.59735954363066,0.814326
SRR10035949.SRS5318434,93,3.16912244455458,0.699184308991279,0.922814
SRR10114212.SRS5383306,29,1.40393211553155,0.416931623004204,0.611242
SRR8791124.SRS4542465,67,3.10395092416097,0.738211138157007,0.90977
SRR8791093.SRS4542496,331,5.25286847715438,0.905336316378243,0.99071
SRR10035942.SRS5318441,113,3.36699375660167,0.712231339107436,0.924782
SRR5527451.SRS1896729,135,1.92407625507711,0.392246375989895,0.52194
ERR911667.ERS747108,16,1.21966526602873,0.439901257711041,0.590486
SRR10450220.SRS5652863,13,0.995012192700429,0.387926642608323,0.550714
SRR9279703.SRS4952282,165,4.01243148332753,0.785835160958411,0.96537
SRR10450184.SRS5652873,62,2.4617644281327,0.596482740434391,0.852566
SRR7342915.SRS3417893,28,1.07192069555789,0.321685146360217,0.39326
ERR2211770.ERS2032327,160,3.47643299788028,0.684987967790441,0.894192
SRR9870906.SRS5181279,75,2.58837234642557,0.59950885291622,0.855258
SRR9644432.SRS5064083,140,3.07226984951427,0.621710270953202,0.817902
SRR7775157.SRS1945130,243,4.09547898629052,0.745573125029509,0.939068
SRR5486931.SRS2153421,136,3.30233609620911,0.672210072357715,0.883592
SRR8879374.SRS4609238,17,1.12630798346952,0.397537300123336,0.587496
ERR3224024.ERS3228955,121,3.57553918581942,0.745557828646687,0.950432
ERR791967.ERS685429,179,4.29508926643348,0.827987241974062,0.970384
ERR578741.ERS525280,126,3.64160502083026,0.752976168654676,0.935672
ERR911686.ERS747127,16,0.733650634623389,0.264608533079051,0.297588
SRR8165769.SRS4023357,232,4.56179538896423,0.837528060870806,0.974364
ERR911672.ERS747113,9,0.294720354549217,0.134133013798033,0.109628
SRR7775161.SRS1945117,234,4.14721033256775,0.760213788495899,0.95517
SRR5361601.SRS2060907,38,1.77022096143736,0.486647156577732,0.6623
SRR12481421.SRS7230637,473,5.8299443499524,0.946558541834805,0.9958
