sample,richness,shannon,pielou,simpson
ERR2308567.ERS2212416,42,2.48224266849878,0.664115056172038,0.866262
ERR3944803.ERS4344547,60,2.43818955550307,0.595501799726354,0.843
SRR12981551.SRS7647530,93,3.77958003147334,0.833865872593113,0.965394
ERR3936217.ERS4336520,30,1.71078192226914,0.502994013665,0.705046
SRR8171528.SRS4027522,52,2.24769186515403,0.568856801868196,0.79014
ERR2032053.ERS1820897,93,3.47408120923645,0.766465515976922,0.945088
ERR3948502.ERS4348207,83,3.16393892790752,0.716011100813429,0.915094
SRR1178524.SRS562491,51,2.54584926037932,0.647498006826747,0.837508
ERR1073808.ERS915902,33,0.768105380715345,0.219677883491604,0.249874
SRR11782461.SRS5285177,32,1.35254515919616,0.390262038750134,0.551974
ERR1304156.ERS1076273,62,2.57824074905719,0.624704821437265,0.840798
SRR11887667.SRS6746157,133,3.73831113113523,0.764426226659724,0.953192
SRR6393649.SRS2771482,19,0.718649019505406,0.244069931348638,0.266086
SRR6415675.SRS2786053,73,2.67728917872062,0.62400990277256,0.879564
SRR10491886.SRS5687574,82,3.13422874085222,0.711238580219965,0.92479
SRR10131362.SRS5397505,42,2.30781497793884,0.617447557871305,0.827348
SRR8183086.SRS4037477,32,1.25909549482881,0.363298165279031,0.496758
SRR048785.SRS064478,71,2.97778014777826,0.69856996858162,0.904846
SRR6393525.SRS2771593,40,1.73753898390678,0.471020808763223,0.687524
SRR5800580.SRS2333245,128,3.23253543498038,0.666223263077719,0.870766
SRR6393518.SRS2771600,59,2.65329643866531,0.650710502396717,0.88234
ERR1908010.ERS1645116,47,2.35425941485548,0.611472509212328,0.838136
SRR046042.SRS054576,87,2.99569977362529,0.670792970664113,0.853144
SRR6408914.SRS2780198,62,2.72357076451787,0.659918120036723,0.878424
ERR4080402.ERS4535318,72,3.05294552743268,0.713861087695825,0.911322
SRR5525177.SRS2175886,114,3.60317080748789,0.760772768866834,0.949126
SRR6408907.SRS2780203,75,2.9002499936123,0.671744754668659,0.881134
SRR6416742.SRS2787254,45,1.67297603765602,0.439486306482864,0.6343
SRR049316.SRS011545,92,3.34721124864569,0.740240546768357,0.927944
SRR6417611.SRS2788073,87,3.34157720250948,0.748241368547496,0.932332
SRR061500.SRS064774,221,4.24513712294474,0.786404070731542,0.96267
SRR6417312.SRS2787702,24,1.84898848662059,0.581798983064474,0.783828
ERR4903327.ERS5427780,125,3.4381537659182,0.712081681717556,0.924964
SRR6393742.SRS2771377,53,2.14404325004427,0.540021564340353,0.812446
SRR6408702.SRS2779737,56,2.7309793728164,0.678444911807852,0.87687
SRR11524250.SRS6461959,125,3.34188622572068,0.692143553121275,0.917082
ERR1907950.ERS1645056,31,2.41234002593617,0.702489520865251,0.878716
SRR059515.SRS022083,214,3.82020058669318,0.711930238972121,0.935412
SRR8171497.SRS4027552,59,2.07568298475843,0.50905307757768,0.685528
SRR6390816.SRS2770092,32,1.55920003316222,0.449890031119408,0.620746
SRR6412035.SRS2782525,23,0.729330220135026,0.23260454968465,0.271084
SRR9214869.SRS4890976,54,2.48338970230764,0.622561953950805,0.85788
ERR441613.ERS412618,38,1.78658073046596,0.491144581053812,0.662294
SRR6414446.SRS2784751,37,2.47158643465106,0.684475940590172,0.882324
SRR12981612.SRS7647466,39,1.90029309421608,0.518701001312106,0.763992
ERR4701067.ERS5226767,55,2.09567560895795,0.522960161306472,0.69403
ERR2190663.ERS1993505,88,2.95435645482744,0.659846819045206,0.88514
ERR2190758.ERS1993600,95,3.04074582250226,0.667726839105115,0.880602
ERR2617910.ERS2536066,21,0.445141103985735,0.146210485582295,0.143484
SRR6417701.SRS2787979,30,0.710933361482285,0.209024435134327,0.248502
SRR11281757.SRS6297477,108,3.41031980771501,0.728369121300693,0.93059
SRR6418120.SRS2788715,29,0.930522411888889,0.276341152922292,0.365716
