sample,richness,shannon,pielou,simpson
ERR1539193.ERS1258059,142,3.65189212873778,0.736888532689311,0.927294
SRR10113469.SRS5382455,19,1.56870899894921,0.532770082874433,0.748842
SRR8064776.SRS3940108,76,2.07354970042836,0.478798747810056,0.665968
SRR8771177.SRS4524850,45,1.58290189209702,0.415824070652644,0.540378
ERR2372967.ERS2269428,152,3.62040604160318,0.720639359670384,0.924622
ERR1742176.ERS1456658,60,1.54114371843337,0.376407919512509,0.563328
SRR10288583.SRS5523240,262,4.46612029917126,0.802055313954561,0.967874
SRR10288644.SRS5523179,398,5.46255391396701,0.912486045013813,0.992282
ERR3537503.ERS3760386,382,5.41525923799388,0.91082861827383,0.991962
ERR2372932.ERS2269321,134,3.47196019545472,0.708875818169782,0.917566
ERR2372869.ERS2269391,132,3.8160873034192,0.781536372746789,0.958062
SRR10312544.SRS5544677,444,5.53859327417192,0.90858803717967,0.991404
SRR10113462.SRS5382462,26,1.36458395117252,0.418828581427233,0.639198
ERR1742201.ERS1456681,58,1.83354961244476,0.451563932231626,0.71298
SRR1586298.SRS709348,317,4.84136416969931,0.840674899450452,0.97765
SRR8771231.SRS4524797,53,2.1784437715631,0.548686046012696,0.745898
SRR1586279.SRS709328,312,4.24877720171181,0.739818012069117,0.898858
SRR10113420.SRS5382504,45,1.90568799001191,0.500619110607542,0.728022
SRR1586265.SRS709315,435,5.23983623349751,0.862475356413328,0.981608
ERR2881798.ERS2883304,382,5.28611127187007,0.889106359307516,0.988126
SRR1586251.SRS709301,468,5.34562051459972,0.869423124154192,0.97432
ERR4404730.ERS4877562,194,3.99489499778883,0.758352802441278,0.951232
SRR10288628.SRS5523195,373,5.40184697918046,0.912230928372199,0.991698
SRR8185244.SRS4039545,59,2.21334278440895,0.5428136013115,0.80936
ERR3537515.ERS3760398,385,5.41328490742294,0.909300124899154,0.991152
SRR8771088.SRS4524941,96,3.16811668205675,0.69410057014908,0.915584
SRR10312528.SRS5544693,390,5.49588968185524,0.921179099705227,0.993204
SRR8771030.SRS4524998,86,3.34048785979907,0.749938798577451,0.926478
ERR2372974.ERS2269298,126,2.63378975277884,0.544589790970029,0.806736
ERR1742213.ERS1456692,31,1.04818111240888,0.305237337821134,0.412916
ERR4404713.ERS4877545,373,5.3552783862597,0.904366708797519,0.990608
ERR2372871.ERS2269405,125,3.60578162853293,0.74679936406692,0.933522
ERR1960515.ERS1719619,451,5.52157420286208,0.90347765865855,0.98965
SRR10113404.SRS5382520,16,1.1760746752787,0.42417927543492,0.638254
SRR10312672.SRS5544549,389,5.35089295226183,0.897261970361434,0.989324
ERR1558060.ERS1280134,57,3.18578794259193,0.787966249138917,0.938846
ERR2865520.ERS2870795,168,4.15416974747642,0.810733596913422,0.970504
ERR2372955.ERS2269307,149,3.80822502416273,0.761044342070171,0.957396
SRR10113396.SRS5382528,133,3.42462349572576,0.700282005626668,0.921664
SRR8185228.SRS4039561,81,1.8994102117578,0.432229420549384,0.576302
ERR2531194.ERS2412613,178,4.16252320941726,0.80329932136641,0.964658
ERR4404701.ERS4877533,371,4.92425649078775,0.832334061392335,0.968072
SRR10288539.SRS5523284,383,5.41047105004916,0.909623272205139,0.99134
ERR1960503.ERS1719607,445,5.66732046429214,0.929362320309242,0.993892
ERR2881835.ERS2883341,179,4.09058835320943,0.788564511358229,0.96109
SRR3133457.SRS1268772,292,4.77789255520974,0.841659286562791,0.97678
SRR1586284.SRS709334,623,6.07249675067956,0.943733444610155,0.994612
SRR1586270.SRS709320,319,4.85600090573962,0.842296607200748,0.976254
ERR1667384.ERS1378993,423,5.50832948467826,0.910863317419794,0.992336
ERR4404725.ERS4877557,213,4.37155782572248,0.815392575260636,0.966186
SRR10312656.SRS5544565,421,5.50158856247973,0.910462163415457,0.991906
ERR2372885.ERS2269385,128,3.21710066357676,0.663042167626113,0.890824
ERR2881864.ERS2883370,241,4.61202691131061,0.84087468820389,0.978138
ERR1558072.ERS1280146,54,2.69031466234816,0.674436054630334,0.823744
ERR3537478.ERS3760361,347,5.32351226860408,0.910107143794543,0.99168
SRR10288532.SRS5523291,368,5.39089913809021,0.91246165541491,0.9923
SRR7806509.SRS3753614,172,3.17512993900061,0.61683017889631,0.83904
SRR10312583.SRS5544638,353,5.29757546642936,0.903026389135181,0.99072
ERR2881793.ERS2883299,220,4.56865575096486,0.847046947847665,0.979802
ERR2881888.ERS2883394,268,4.79194590832506,0.857084075679105,0.981508
SRR10288555.SRS5523268,335,5.21031986729144,0.896147728154962,0.989424
ERR2372969.ERS2269284,169,3.85096093770202,0.750689468097963,0.946118
SRR8771270.SRS4524758,74,3.21082013707925,0.745997113786433,0.937254
ERR1667372.ERS1378981,410,5.65427834166869,0.939848842305208,0.994854
ERR2881847.ERS2883353,113,3.24744267829781,0.686942303621359,0.912756
ERR2372873.ERS2269378,106,2.58375826336109,0.554045675566615,0.789508
ERR1667980.ERS1379589,360,5.26092778730398,0.893787768478812,0.987616
SRR7806502.SRS3753621,244,4.66796881566304,0.849158807653929,0.980728
ERR4404737.ERS4877569,410,5.42185288814336,0.901215301432586,0.991302
SRR10288667.SRS5523156,148,3.18877230439449,0.638110236208271,0.876628
SRR7806471.SRS3753650,124,2.96716182397972,0.615557780929605,0.859698
ERR2531231.ERS2412650,158,3.92902700281858,0.776089530603711,0.957212
ERR2372962.ERS2269297,149,3.84893886480121,0.769180688495414,0.957912
ERR2881806.ERS2883312,230,4.58386870816858,0.842920532741594,0.97853
ERR1667781.ERS1379390,353,5.22082198018941,0.889942965600771,0.98863
ERR1558084.ERS1280158,292,4.70454517216214,0.82873863056776,0.96799
ERR1667260.ERS1378869,336,5.09225530080146,0.875392469005814,0.985406
SRR10312567.SRS5544654,361,5.26338155796259,0.893783432973814,0.989666
SRR10113546.SRS5382378,49,1.97485972147223,0.507438568638684,0.75013
ERR2372915.ERS2269318,139,2.82211052218224,0.571917201392883,0.827378
ERR1558043.ERS1280117,51,2.94046743366908,0.747863132382007,0.9208
SRR10288660.SRS5523163,221,4.24813632439448,0.786959667443901,0.955996
ERR1558017.ERS1280091,56,3.09552515700831,0.769007379934788,0.92914
