sample,richness,shannon,pielou,simpson
SRR832027.SRS426155,8,0.176780150823136,0.0850132823067136,0.0569400000000001
SRR829080.SRS188471,18,0.989086147661984,0.342200322487899,0.475664
SRR6400197.SRS2776978,100,3.37348217736151,0.732542347213535,0.92282
ERR670204.ERS580152,5,0.473440613008759,0.29416519230166,0.217544
SRR12561940.SRS7302322,22,2.28813026903068,0.740245500848656,0.87165
ERR2012602.ERS1794481,16,1.99383525272638,0.719124057864484,0.819288
SRR829750.SRS425827,27,1.46074671278474,0.443209652714291,0.663192
SRR9328123.SRS4995952,85,3.22605279548265,0.72615485871633,0.926888
SRR8957632.SRS4674133,93,3.02314658400568,0.666978538159463,0.893204
SRR6693171.SRS2928965,59,3.182482760403,0.780491363766515,0.920502
SRR832070.SRS426195,8,0.10790966587669,0.0518935799414287,0.0335840000000001
ERR4191745.ERS4599103,10,0.738515262560269,0.320733103331256,0.29684
SRR9143998.SRS4834653,23,1.16008758549378,0.369985560681385,0.53071
SRR133337.SRS078729,17,1.77095967137756,0.625071061130234,0.78334
SRR6699066.SRS2934838,83,2.46984438321088,0.558934933940159,0.80285
SRR9149278.SRS632244,16,0.440393358042324,0.158838328422025,0.157334
SRR9149006.SRS188426,7,0.231363709551907,0.118897426823242,0.0816980000000001
SRR9148485.SRS4835086,35,2.65527202763694,0.746838841574513,0.88161
SRR6697680.SRS2933223,58,2.85556737550432,0.703264980714518,0.875532
SRR830165.SRS180269,27,2.02916177012585,0.615674213446701,0.812736
SRR6692986.SRS2929148,74,3.14263115257993,0.730154187849512,0.926566
SRR831970.SRS426106,26,1.93316550980026,0.593341998077872,0.699546
ERR3511662.ERS3735073,32,1.96488503163849,0.566945978212361,0.763754
SRR6693135.SRS2929001,65,2.40606091561761,0.576386607196071,0.749102
ERR1901446.ERS1631461,26,1.83437094837434,0.563019212895479,0.771352
SRR5768540.SRS2324291,34,1.98674978682325,0.563399508630646,0.770432
SRR6697940.SRS2933463,33,1.92645711051034,0.550966093064119,0.745258
SRR580094.SRS367081,24,1.75681578160257,0.552796105851431,0.739284
SRR6754667.SRS2984421,75,3.33195028150844,0.771733515851963,0.914678
SRR8958564.SRS4675032,25,1.06535119412406,0.330969957242038,0.52657
SRR6755759.SRS2985329,23,0.590925127986017,0.18846315358643,0.190762
SRR6693497.SRS2929636,71,2.40790374537959,0.564880266601415,0.739976
ERR1901604.ERS1631619,13,1.29925928984427,0.50654383723588,0.604176
SRR9149674.SRS425713,22,2.08067299164814,0.673129865747251,0.837522
SRR5818052.SRS2347526,40,1.15836767741983,0.314016137374179,0.543936
SRR9144100.SRS4834888,9,0.595840170099965,0.271178547812498,0.31291
SRR832408.SRS426497,3,0.0283271735618729,0.0257845045554834,0.00797400000000004
SRR9147819.SRS632683,9,0.923926584515602,0.420497109874728,0.4372
ERR3243359.ERS3333632,10,1.01730323612988,0.441809181873529,0.554736
SRR9146029.SRS4835543,22,1.39431797724743,0.451083412242542,0.643164
SRR6755178.SRS2984912,83,3.31872580710683,0.751039945014372,0.93642
SRR1373108.SRS633351,21,1.46782966637506,0.482121480921865,0.66706
SRR832051.SRS426177,6,0.435513652557162,0.2430647975003,0.209178
ERR1465687.ERS1213780,96,3.48419774206705,0.763350558701916,0.95163
SRR12561488.SRS7302124,51,1.38440118117193,0.352101367275712,0.500734
