rank_by_mean,player_id,biome,mean_rating,sd_rating
1,90_13;96_938;97_1091;98_1301;99_1645,airborne.1,973.162273115809,3.622222384797498
2,90_273;96_1085;97_1269;98_1524;99_1942,airborne.1,957.9434413602532,3.791425831138647
3,90_178;96_10414;97_12587;98_15495;99_20497,airborne.1,941.2579930605535,3.672260892439265
4,90_34;96_149;97_160;98_434;99_535,airborne.1,936.8059086192349,3.6782400596228544
5,90_80;96_1834;97_2203;98_2702;99_3525,airborne.1,929.9136861955195,3.466883566655415
6,90_10;96_1541;97_1839;98_2257;99_8603,airborne.1,917.847677717917,3.413851538234599
7,90_273;96_1085;97_1269;98_1524;99_8086,airborne.1,915.2022043964773,3.489892420487471
8,90_45;96_369;97_416;98_475;99_581,airborne.1,913.9865378883417,3.5053718825040647
9,90_46;96_146;97_157;98_801;99_1025,airborne.1,913.8074540229104,3.5976370017125303
10,90_155;96_519;97_597;98_686;99_867,airborne.1,911.080250822858,3.5410645731107473
11,90_23;96_224;97_245;98_274;99_321,airborne.1,908.4418991168344,3.4156074134156467
12,90_8;96_11;97_459;98_1490;99_1891,airborne.1,904.9396683553523,3.462402667614543
13,90_3;96_45863;97_58855;98_78157;99_115619,airborne.1,904.3878864818498,3.6276610635177033
14,90_9;96_453;97_519;98_597;99_746,airborne.1,903.6235698171764,3.25841418786984
15,90_13;96_764;97_19471;98_24315;99_32871,airborne.1,902.1954170965853,3.443499825253659
16,90_10;96_2233;97_2704;98_3357;99_4468,airborne.1,901.8250284496746,3.492976023086851
17,90_178;96_586;97_685;98_797;99_1021,airborne.1,899.7207030219168,3.5010948367812387
18,90_19;96_3607;97_4430;98_5679;99_7766,airborne.1,899.0041672891555,3.5256476181156593
19,90_80;96_193;97_1308;98_3777;99_7380,airborne.1,897.9578293723591,3.483507916753289
20,90_10;96_1541;97_1839;98_2257;99_2921,airborne.1,897.7690631702358,3.341925464590241
21,90_17667;96_68968;97_89625;98_121921;99_187396,airborne.1,897.2727269463174,3.502611747708836
22,90_107;96_10256;97_12380;98_15217;99_20118,airborne.1,896.336910853261,3.4641982392713397
23,90_2135;96_9311;97_11198;98_13764;99_18210,airborne.1,896.0311739509893,3.430753456210649
24,90_358;96_1615;97_1932;98_2375;99_3092,airborne.1,895.8705640091598,3.386703300521014
25,90_10;96_1764;97_2112;98_2592;99_3384,airborne.1,894.2780497663725,3.444062628451535
26,90_10;96_611;97_714;98_833;99_1060,airborne.1,892.6960546918152,3.4014342354123626
27,90_19;96_123;97_2347;98_2896;99_3802,airborne.1,892.2424706839192,3.4287768518941224
28,90_15858;96_10440;97_12622;98_15536;99_20567,airborne.1,891.8630529559799,3.439105497625232
29,90_15963;96_304;97_1393;98_6576;99_8978,airborne.1,891.2743893721442,3.44818785493287
30,90_3;96_735;97_858;98_6709;99_9129,airborne.1,891.0610386566632,3.413080528070735
31,90_672;96_8404;97_10116;98_12422;99_36540,airborne.1,891.0222904113396,3.382782685380474
32,90_9;96_424;97_1160;98_1384;99_1750,airborne.1,890.9581814742744,3.3335196866833057
33,90_34;96_8551;97_33544;98_43137;99_60770,airborne.1,890.7912261577067,3.3418861104358
34,90_476;96_2292;97_2782;98_3453;99_4597,airborne.1,890.3917491826571,3.3962529320794808
35,90_185;96_2735;97_7732;98_9506;99_12609,airborne.1,890.2625485502689,3.254707276860838
36,90_15355;96_3957;97_4868;98_6233;99_8531,airborne.1,890.2320414810384,3.3207156971667664
37,90_10;96_101;97_108;98_117;99_132,airborne.1,889.7281449703459,3.3405485432198407
38,90_23;96_3372;97_4141;98_9508;99_20432,airborne.1,889.0224252008172,3.381582389560029
39,90_11359;96_49472;97_63677;98_84858;99_126410,airborne.1,888.2985914119282,3.4524540180161187
40,90_15911;96_6519;97_7822;98_9618;99_12746,airborne.1,888.2743214209803,3.360505872434378
41,90_9;96_424;97_481;98_13945;99_18473,airborne.1,887.5502723074932,3.3362349912108664
42,90_73;96_4112;97_5037;98_6421;99_8775,airborne.1,887.142377552533,3.3015761012068077
43,90_1;96_431;97_492;98_563;99_701,airborne.1,887.1323981427156,3.148566114304276
44,90_15911;96_15306;97_29447;98_37588;99_52426,airborne.1,887.0537188360229,3.388562925917762
45,90_210;96_728;97_851;98_992;99_1256,airborne.1,886.7205006723723,3.2624395642368977
46,90_46;96_146;97_157;98_175;99_805,airborne.1,886.0080935679487,3.3015830345124715
47,90_943;96_4456;97_5423;98_6849;99_51642,airborne.1,885.9968244191892,3.328750042974782
48,90_16320;96_10603;97_12819;98_15769;99_20869,airborne.1,885.8434289814998,3.3307563849189594
49,90_27;96_1072;97_1252;98_1504;99_1916,airborne.1,885.7672038478314,3.2753950175321327
50,90_145;96_10842;97_13130;98_16157;99_21420,airborne.1,885.3524454728376,3.3288148216779785
51,90_10;96_1164;97_1368;98_1659;99_4082,airborne.1,885.07709417896,3.329106891146826
52,90_3;96_15623;97_19140;98_23885;99_32199,airborne.1,884.9816085742499,3.3418864594721454
53,90_15775;96_1498;97_1787;98_2184;99_2816,airborne.1,884.7272379906462,3.338476528504241
54,90_129;96_9249;97_11122;98_13672;99_18102,airborne.1,884.3764895575857,3.3131988793517997
